"Categories1","Categories2","Categories3","Categories4","Categories5","Categories6","Categories7","Categories8","Categories9"
"Japanese","0","0","0","0","0","0","0","0"
"Desserts","IceCream","0","0","0","0","0","0","0"
"Pizza","Italian","0","0","0","0","0","0","0"
"Deli","HotDogs","FastFood","0","0","0","0","0","0"
"Bar","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"SportsBar","Bar","0","0","0","0","0","0","0"
"Cafe","0","0","0","0","0","0","0","0"
"IceCream","0","0","0","0","0","0","0","0"
"Bakery","0","0","0","0","0","0","0","0"
"Pizza","0","0","0","0","0","0","0","0"
"Desserts","Cafe","0","0","0","0","0","0","0"
"Brgers","FastFood","0","0","0","0","0","0","0"
"American","Bar","0","0","0","0","0","0","0"
"Bakery","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Pizza","0","0","0","0","0","0","0","0"
"American","Barbeqe","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"LatinAmerican","0","0","0","0","0","0","0","0"
"Cban","Caribbean","Dominican","0","0","0","0","0","0"
"Mexican","0","0","0","0","0","0","0","0"
"Pizza","Italian","0","0","0","0","0","0","0"
"Bar","0","0","0","0","0","0","0","0"
"American","Pizza","0","0","0","0","0","0","0"
"Italian","Pizza","0","0","0","0","0","0","0"
"Thai","Seafood","Chinese","0","0","0","0","0","0"
"IceCream","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Bar","0","0","0","0","0","0","0","0"
"Pizza","0","0","0","0","0","0","0","0"
"Sops","Chinese","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Mexican","0","0","0","0","0","0","0","0"
"Italian","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"SportsBar","Brgers","American","Bar","0","0","0","0","0"
"Pizza","0","0","0","0","0","0","0","0"
"Deli","FastFood","0","0","0","0","0","0","0"
"Mexican","0","0","0","0","0","0","0","0"
"Deli","0","0","0","0","0","0","0","0"
"Donts","Cafe","0","0","0","0","0","0","0"
"Greek","Mediterranean","0","0","0","0","0","0","0"
"AsianFsion","0","0","0","0","0","0","0","0"
"Deli","American","Bar","0","0","0","0","0","0"
"Mexican","Brazilian","0","0","0","0","0","0","0"
"Italian","0","0","0","0","0","0","0","0"
"Desserts","Bakery","0","0","0","0","0","0","0"
"Deli","0","0","0","0","0","0","0","0"
"Deli","American","Italian","Pizza","0","0","0","0","0"
"Mexican","0","0","0","0","0","0","0","0"
"Deli","Desserts","Cafe","French","0","0","0","0","0"
"Longe","TapasBar","Bar","0","0","0","0","0","0"
"WineBar","BeerBar","0","0","0","0","0","0","0"
"Bar","0","0","0","0","0","0","0","0"
"WineBar","BeerBar","0","0","0","0","0","0","0"
"Deli","Pizza","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Deli","0","0","0","0","0","0","0","0"
"American","0","0","0","0","0","0","0","0"
"Deli","Bakery","Cafe","IceCream","0","0","0","0","0"
"Pizza","0","0","0","0","0","0","0","0"
"WineBar","American","Bar","BeerBar","0","0","0","0","0"
"Italian","SaladBar","Pizza","0","0","0","0","0","0"
"German","Bar","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Mexican","LatinAmerican","0","0","0","0","0","0","0"
"Cafe","0","0","0","0","0","0","0","0"
"Mexican","Tex-Mex","FastFood","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Longe","Bar","0","0","0","0","0","0","0"
"Desserts","Bakery","0","0","0","0","0","0","0"
"Brgers","FastFood","0","0","0","0","0","0","0"
"Deli","Cafe","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Mexican","0","0","0","0","0","0","0","0"
"Deli","Bakery","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"American","0","0","0","0","0","0","0","0"
"Mexican","Tex-Mex","FastFood","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"FastFood","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Deli","American","Cafe","WineBar","BeerBar","0","0","0","0"
"IceCream","0","0","0","0","0","0","0","0"
"Greek","0","0","0","0","0","0","0","0"
"Afghan","MiddleEastern","0","0","0","0","0","0","0"
"Deli","American","0","0","0","0","0","0","0"
"Mexican","0","0","0","0","0","0","0","0"
"Mexican","Tex-Mex","0","0","0","0","0","0","0"
"Astralian","Cafe","Bakery","0","0","0","0","0","0"
"Bakery","0","0","0","0","0","0","0","0"
"Deli","American","0","0","0","0","0","0","0"
"Brgers","FastFood","0","0","0","0","0","0","0"
"Desserts","Bakery","0","0","0","0","0","0","0"
"Brgers","American","0","0","0","0","0","0","0"
"Deli","Thai","Chinese","0","0","0","0","0","0"
"Bar","0","0","0","0","0","0","0","0"
"Chinese","0","0","0","0","0","0","0","0"
"American","0","0","0","0","0","0","0","0"
"Korean","0","0","0","0","0","0","0","0"
"TapasBar","WineBar","BeerBar","0","0","0","0","0","0"
"Mexican","0","0","0","0","0","0","0","0"
"Mexican","0","0","0","0","0","0","0","0"
"Bar","BeerBar","0","0","0","0","0","0","0"
"Mexican","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Bar","0","0","0","0","0","0","0","0"
"AsianFsion","SshiBar","Japanese","0","0","0","0","0","0"
"Cafe","WineBar","BeerBar","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Bar","Mexican","0","0","0","0","0","0","0"
"Deli","JiceBar","0","0","0","0","0","0","0"
"Longe","Deli","WineBar","BeerBar","Bar","0","0","0","0"
"Chinese","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Mexican","0","0","0","0","0","0","0","0"
"Bakery","Cafe","0","0","0","0","0","0","0"
"WineBar","TapasBar","American","LatinAmerican","Spanish","BeerBar","0","0","0"
"Deli","0","0","0","0","0","0","0","0"
"Desserts","Cafe","0","0","0","0","0","0","0"
"American","Bar","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Deli","Brgers","SaladBar","0","0","0","0","0","0"
"Barbeqe","0","0","0","0","0","0","0","0"
"Pizza","SaladBar","Italian","0","0","0","0","0","0"
"SshiBar","Japanese","0","0","0","0","0","0","0"
"Mexican","0","0","0","0","0","0","0","0"
"Tex-Mex","0","0","0","0","0","0","0","0"
"Bar","0","0","0","0","0","0","0","0"
"Bar","0","0","0","0","0","0","0","0"
"American","0","0","0","0","0","0","0","0"
"Bar","WineBar","0","0","0","0","0","0","0"
"Brgers","American","FastFood","0","0","0","0","0","0"
"Brgers","0","0","0","0","0","0","0","0"
"Bar","0","0","0","0","0","0","0","0"
"Deli","French","0","0","0","0","0","0","0"
"AsianFsion","Indonesian","Foodtrck","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Barbeqe","0","0","0","0","0","0","0","0"
"Brgers","0","0","0","0","0","0","0","0"
"Thai","0","0","0","0","0","0","0","0"
"Barbeqe","0","0","0","0","0","0","0","0"
"Deli","FastFood","0","0","0","0","0","0","0"
"Slovakian","0","0","0","0","0","0","0","0"
"Cafe","0","0","0","0","0","0","0","0"
"Brgers","HotDogs","FastFood","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"SportsBar","American","Bar","Italian","0","0","0","0","0"
"Italian","0","0","0","0","0","0","0","0"
"Deli","Cafe","0","0","0","0","0","0","0"
"Deli","Sops","Bakery","SaladBar","0","0","0","0","0"
"Brgers","FastFood","0","0","0","0","0","0","0"
"Deli","Diner","0","0","0","0","0","0","0"
"American","Bar","Pizza","0","0","0","0","0","0"
"Caribbean","Chinese","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Italian","0","0","0","0","0","0","0","0"
"Greek","0","0","0","0","0","0","0","0"
"Longe","Bar","0","0","0","0","0","0","0"
"Mexican","IceCream","0","0","0","0","0","0","0"
"Mexican","Salvadoran","LatinAmerican","0","0","0","0","0","0"
"Deli","Cafe","0","0","0","0","0","0","0"
"Pizza","0","0","0","0","0","0","0","0"
"Deli","Italian","0","0","0","0","0","0","0"
"Bakery","Vietnamese","0","0","0","0","0","0","0"
"Deli","Cafe","IceCream","0","0","0","0","0","0"
"Bar","American","Steakhose","0","0","0","0","0","0"
"SportsBar","Bar","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Deli","0","0","0","0","0","0","0","0"
"Pizza","0","0","0","0","0","0","0","0"
"Pizza","0","0","0","0","0","0","0","0"
"Bar","Mediterranean","WineBar","Pizza","0","0","0","0","0"
"Vietnamese","0","0","0","0","0","0","0","0"
"AsianFsion","0","0","0","0","0","0","0","0"
"American","0","0","0","0","0","0","0","0"
"Bar","Italian","0","0","0","0","0","0","0"
"TapasBar","Bar","Japanese","0","0","0","0","0","0"
"Pizza","0","0","0","0","0","0","0","0"
"Brgers","Bar","LatinAmerican","0","0","0","0","0","0"
"Bar","Mexican","SaladBar","0","0","0","0","0","0"
"Pizza","0","0","0","0","0","0","0","0"
"Mexican","Tex-Mex","0","0","0","0","0","0","0"
"Bar","Italian","0","0","0","0","0","0","0"
"Pizza","Italian","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Chinese","Foodtrck","0","0","0","0","0","0","0"
"Pizza","Italian","0","0","0","0","0","0","0"
"Italian","0","0","0","0","0","0","0","0"
"Mediterranean","MiddleEastern","0","0","0","0","0","0","0"
"Bakery","0","0","0","0","0","0","0","0"
"Bakery","0","0","0","0","0","0","0","0"
"WineBar","BeerBar","0","0","0","0","0","0","0"
"Brgers","FastFood","0","0","0","0","0","0","0"
"Korean","0","0","0","0","0","0","0","0"
"Mexican","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Mexican","FastFood","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Cafe","0","0","0","0","0","0","0","0"
"WineBar","BeerBar","0","0","0","0","0","0","0"
"Pizza","IceCream","Italian","0","0","0","0","0","0"
"German","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Diner","0","0","0","0","0","0","0","0"
"Cafe","0","0","0","0","0","0","0","0"
"American","0","0","0","0","0","0","0","0"
"Deli","Bakery","Cafe","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Longe","WineBar","Bar","BeerBar","0","0","0","0","0"
"Cafe","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Deli","Pizza","0","0","0","0","0","0","0"
"Mexican","0","0","0","0","0","0","0","0"
"Bar","0","0","0","0","0","0","0","0"
"Deli","Diner","0","0","0","0","0","0","0"
"Italian","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Deli","Bar","0","0","0","0","0","0","0"
"Deli","Cafe","Italian","0","0","0","0","0","0"
"Cafe","0","0","0","0","0","0","0","0"
"JiceBar","0","0","0","0","0","0","0","0"
"Donts","0","0","0","0","0","0","0","0"
"WineBar","BeerBar","0","0","0","0","0","0","0"
"Bakery","0","0","0","0","0","0","0","0"
"Chinese","0","0","0","0","0","0","0","0"
"American","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"SshiBar","Japanese","0","0","0","0","0","0","0"
"Vietnamese","0","0","0","0","0","0","0","0"
"Cafe","FastFood","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"SportsBar","Brgers","American","Bar","0","0","0","0","0"
"American","Bar","0","0","0","0","0","0","0"
"SshiBar","Japanese","0","0","0","0","0","0","0"
"Bar","Steakhose","WineBar","Italian","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Steakhose","0","0","0","0","0","0","0","0"
"Seafood","0","0","0","0","0","0","0","0"
"Deli","Brgers","HotDogs","0","0","0","0","0","0"
"WineBar","BeerBar","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"American","Bar","Seafood","0","0","0","0","0","0"
"Vietnamese","0","0","0","0","0","0","0","0"
"American","Bar","0","0","0","0","0","0","0"
"Chinese","0","0","0","0","0","0","0","0"
"Chinese","0","0","0","0","0","0","0","0"
"Deli","FastFood","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"SportsBar","Greek","Bar","0","0","0","0","0","0"
"Deli","Pizza","Italian","0","0","0","0","0","0"
"Greek","0","0","0","0","0","0","0","0"
"Pizza","0","0","0","0","0","0","0","0"
"Brgers","FastFood","0","0","0","0","0","0","0"
"Bar","0","0","0","0","0","0","0","0"
"American","Bar","0","0","0","0","0","0","0"
"Donts","IceCream","Desserts","0","0","0","0","0","0"
"Deli","American","Mexican","SaladBar","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Cafe","Argentine","Italian","0","0","0","0","0","0"
"Mexican","0","0","0","0","0","0","0","0"
"Mexican","LatinAmerican","FastFood","0","0","0","0","0","0"
"Brgers","American","Steakhose","Tex-Mex","0","0","0","0","0"
"Mexican","Tex-Mex","FastFood","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"SshiBar","Japanese","0","0","0","0","0","0","0"
"SaladBar","0","0","0","0","0","0","0","0"
"Steakhose","0","0","0","0","0","0","0","0"
"WineBar","BeerBar","0","0","0","0","0","0","0"
"Deli","TapasBar","Bar","0","0","0","0","0","0"
"Barbeqe","Foodtrck","0","0","0","0","0","0","0"
"Pizza","Italian","0","0","0","0","0","0","0"
"Desserts","IceCream","FastFood","0","0","0","0","0","0"
"Cafe","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Deli","Brgers","Cafe","Diner","0","0","0","0","0"
"Deli","Brgers","0","0","0","0","0","0","0"
"IceCream","0","0","0","0","0","0","0","0"
"Bakery","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Chinese","0","0","0","0","0","0","0","0"
"Pizza","Italian","0","0","0","0","0","0","0"
"WineBar","American","Bar","0","0","0","0","0","0"
"Donts","Cafe","0","0","0","0","0","0","0"
"Brgers","Greek","Canadian","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Bakery","Cafe","0","0","0","0","0","0","0"
"HotDogs","Barbeqe","0","0","0","0","0","0","0"
"Deli","0","0","0","0","0","0","0","0"
"Brgers","0","0","0","0","0","0","0","0"
"MiddleEastern","0","0","0","0","0","0","0","0"
"Mexican","Tex-Mex","FastFood","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Mexican","0","0","0","0","0","0","0","0"
"Bakery","0","0","0","0","0","0","0","0"
"Vietnamese","0","0","0","0","0","0","0","0"
"Chinese","0","0","0","0","0","0","0","0"
"Deli","American","Bakery","0","0","0","0","0","0"
"American","Seafood","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"American","0","0","0","0","0","0","0","0"
"Deli","IceCream","FastFood","0","0","0","0","0","0"
"Cafe","0","0","0","0","0","0","0","0"
"Indian","0","0","0","0","0","0","0","0"
"Bakery","0","0","0","0","0","0","0","0"
"Pizza","0","0","0","0","0","0","0","0"
"American","Bar","0","0","0","0","0","0","0"
"Korean","HotDogs","Foodtrck","0","0","0","0","0","0"
"Deli","Diner","0","0","0","0","0","0","0"
"IceCream","0","0","0","0","0","0","0","0"
"Cafe","0","0","0","0","0","0","0","0"
"Japanese","Chinese","FastFood","0","0","0","0","0","0"
"AsianFsion","0","0","0","0","0","0","0","0"
"Deli","American","Bar","0","0","0","0","0","0"
"Bar","0","0","0","0","0","0","0","0"
"Pizza","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Brgers","0","0","0","0","0","0","0","0"
"American","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Mexican","0","0","0","0","0","0","0","0"
"Chinese","0","0","0","0","0","0","0","0"
"Pizza","0","0","0","0","0","0","0","0"
"American","0","0","0","0","0","0","0","0"
"IceCream","0","0","0","0","0","0","0","0"
"IceCream","0","0","0","0","0","0","0","0"
"Italian","Pizza","0","0","0","0","0","0","0"
"Chinese","0","0","0","0","0","0","0","0"
"Deli","American","0","0","0","0","0","0","0"
"Greek","Mediterranean","0","0","0","0","0","0","0"
"Chinese","0","0","0","0","0","0","0","0"
"American","Bar","0","0","0","0","0","0","0"
"Seafood","Italian","0","0","0","0","0","0","0"
"WineBar","BeerBar","0","0","0","0","0","0","0"
"Deli","American","Diner","0","0","0","0","0","0"
"Deli","Cafe","0","0","0","0","0","0","0"
"Cafe","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"SportsBar","Bar","Chinese","0","0","0","0","0","0"
"Deli","FastFood","0","0","0","0","0","0","0"
"PastaShop","Italian","0","0","0","0","0","0","0"
"Bar","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Caribbean","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"French","0","0","0","0","0","0","0","0"
"MiddleEastern","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"FastFood","0","0","0","0","0","0","0","0"
"Mexican","0","0","0","0","0","0","0","0"
"IceCream","0","0","0","0","0","0","0","0"
"Japanese","0","0","0","0","0","0","0","0"
"Mexican","FastFood","0","0","0","0","0","0","0"
"WineBar","Bar","BeerBar","0","0","0","0","0","0"
"DimSm","Chinese","0","0","0","0","0","0","0"
"Bakery","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Greek","0","0","0","0","0","0","0","0"
"American","0","0","0","0","0","0","0","0"
"Italian","0","0","0","0","0","0","0","0"
"IceCream","0","0","0","0","0","0","0","0"
"American","0","0","0","0","0","0","0","0"
"American","0","0","0","0","0","0","0","0"
"FastFood","0","0","0","0","0","0","0","0"
"Deli","Italian","0","0","0","0","0","0","0"
"Chinese","0","0","0","0","0","0","0","0"
"Deli","TapasBar","Canadian","0","0","0","0","0","0"
"Mexican","0","0","0","0","0","0","0","0"
"American","Steakhose","0","0","0","0","0","0","0"
"Deli","American","0","0","0","0","0","0","0"
"Chinese","0","0","0","0","0","0","0","0"
"Bar","British","0","0","0","0","0","0","0"
"Desserts","Bakery","Cafe","0","0","0","0","0","0"
"Deli","BeerBar","0","0","0","0","0","0","0"
"Bakery","Cafe","0","0","0","0","0","0","0"
"Chinese","0","0","0","0","0","0","0","0"
"Bar","British","0","0","0","0","0","0","0"
"Cafe","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Pizza","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"TapasBar","Spanish","0","0","0","0","0","0","0"
"American","Steakhose","0","0","0","0","0","0","0"
"Bar","Mexican","SaladBar","HotDogs","0","0","0","0","0"
"Longe","Bar","0","0","0","0","0","0","0"
"SshiBar","Japanese","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Bar","Steakhose","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"American","0","0","0","0","0","0","0","0"
"Pizza","Italian","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Italian","0","0","0","0","0","0","0","0"
"American","0","0","0","0","0","0","0","0"
"SportsBar","Brgers","American","Bar","0","0","0","0","0"
"American","Bar","0","0","0","0","0","0","0"
"Pizza","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"American","Seafood","Italian","0","0","0","0","0","0"
"Diner","0","0","0","0","0","0","0","0"
"FastFood","0","0","0","0","0","0","0","0"
"Mexican","FastFood","0","0","0","0","0","0","0"
"Mexican","Tex-Mex","FastFood","0","0","0","0","0","0"
"JiceBar","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"Deli","Bakery","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0"
"AsianFsion","Indian","Chinese","0","0","0","0","0","0"
"Cafe","0","0","0","0","0","0","0","0"
"Mexican","0","0","0","0","0","0","0","0"
